HashFunction,Average,Count
d022cac4d8fb98da34bb33f686b65e5b98259be6dda0d5818980407b704b913c,1472.0,2
b2f3268d33b4f8682045828462e4fc0430271fc6ed280607663eacc7f6bfe36a,201.0,2
dcadd147f0176067542e5063b4ed890512a51d44785a425901f36e1140e7f5eb,176.0,2
7a2464ea19127c7e9ea4a929f42c10c3d05a4ad0a02332cb7c8bcacacc30e9e0,2984.0,2
9f7a97c99aae8e5f51fb245b3abaa75590f5a1bfd47df2e4c511a8601928c94f,337.0,2
d1b7c64f63469ef408c8b93bf8c8f3458ce094f71e482dd349447f310059bc67,1313.0,2
e388b4b5993b737176472803b3f494f7ee66819aca358358062303150fa663ff,633.0,2
865678188fc1227cb44ec60d38a03f6d08cfb8348c766b6e2d9f165179c9161b,344.0,2
de01d3d1b9a45fe3886e2faa3568f085d7b24370aa98d631fb4979c03a202a2a,464.0,2
9e3137a5757f31c0b6abbb8ea44609b324d1d532d041626a7e92d8200153ae8b,184.0,2
3038807a06b5197dac70cedf81ac8f2e022348f2fde5078014f85cf4985a9b40,759.0,2
45db37403be58f46268bb7c5ba25a3b4d0547e1404e381f657b23147381eef47,1036.0,2
4ddbc679b10ea028d61bcbfbf1c2bd7d7814cf2e362da3018aa137ab4251f905,3290.0,2
e9201167f5d56b4971815f97017651a81165002540c0eb52ff7a17e558c1aeea,124.0,2
71bc95f8a1d2ffee809128ecf4be3cb95ef489ae4f00825484497a0bd6e8a3e9,2772.0,2
49a473cf0009f81114b895c96ca1330ed873fe52da827413fd7ed4e07ffbca60,2015.0,2
63691c4324e03120aa6a11eaafac50b87ebf84f9613730ec0ac71fd78171a127,149.0,2
1baee464ddf7cdb41c779ccd107906d0aaaebb9b739ba860437e6bb79e9afb57,159.0,2
9c85f9e9c943f03361b0e2993371a32e28b42e884e599e18de577191d75d5f8a,978.0,2
4db427a1b2f88e1f9ffb0562b890a5f90aafaea83a29d9c5a6ac2b2ccafc42ea,4501.0,2
0c90b3c67182e661ea984503be6fcaf64238eb1c19975b8fdf060b27b00b17df,802.0,2
181292fb5d8c9dd84cf08d3da0e5944ce3a3f8413eed18d2a4d8c626d28f6b3e,112.0,2
05fd2aff71f6ee78f5e4557087c9274602c097b0f2f78bff1e034c1b46560af8,3114.0,2
411acee8e0cfd55f4a4bd138259690e6809c5a18fc9682477c07ed3aa8152563,572.0,2
c69e2e5f90a4f657e7b2e30adfa34ec97b6c9716b1016d42fd0e8070496c4b60,104.0,2
e111d36cf2af174046d087611290855f07cdb3182bebc7ee6e0d60600ef1dd95,3613.0,2
fdb3c17cdb035f8549993bde7de036f6513dc3e154626f0c5bf78773c920a999,1093.0,2
085be1d1a706853b4251d67ba6489ef313b2becb33d80d403c4b2db8e3a200a0,1040.0,2
d9528fa3b5741884b2c2ce46d303aa1a933838e5fa9783d78c9bfe75da585ed0,563.0,2
a2d6abf34679c55e1d482d2101650252d2703489ed18e5da77e22b3e8754db4f,509.0,2
77a868044dc3e6c9a26a58271571d69c0e25abf1ccd82ce604feac3a09b26191,1171.0,2
0745d45c6015edc45f38f1291970b36570c31bee0745f5301957e6769b7f0fc4,4708.0,2
0b72db4cdcbea57b1ec772c578c57ec6ddfc02499a95f5ff4b3dd34ebaba77f2,256.0,2
74fc757cca7c126a1d44ec78cc71f40c7b359e1c76501b7a5d16a0e97e4fe2dc,572.0,2
d83bc8a960b8c1414eba5e4080a05898230d18dabaef845914781b33018d12d7,3443.0,2
1a243cfbdcf535fa2e4ad59bbc951e8225cb01662d1d1983d83db2240f1705e0,418.0,2
c76b61c8fd8aae334e1c6b62c153f4974e9abadbfc5fe89ef44232d4c960d081,3058.0,2
dc7c5c60de747446c51cbea60038f05f88d345e5ab150511e7e9703bb6df69aa,4416.0,2
f5fd5dc690e13815588fd2dcc22a7cc8061e34f13dd86df4df6eb2ea9c2990da,2662.0,2
6bca4a8678714e956799df1ad15ec893dfe62e466eceb690d1b7d4396c16cb5e,135.0,2
30188f7d21a25cb41622eeafdd975d0ad276de43114aac1d617559cf5f2854f0,2145.0,2
90082d4b949187139925f17c2cbaf28d9c9d71251218f7e516b4f0543297d1b6,2469.0,2
878e03665a26e175318e91442d8389d51aa1692328d8defc238c6d7f958c6996,104.0,2
3d6b73da4c92121f8dc7325e817e3cd96736240e7a21c9c6099e0ce73b39683c,2854.0,2
82c2a2fb45560963dfd86ad9d8c17b589d813795c57a1430dfa21da2f01af7a0,2351.0,2
2c8671cea74ec17e621e0817439101a6f86d3afd78497114b8c5d90cb89d6159,240.0,2
383dee6a4dbdd6a3bea0144ab3377680c66eef66931521516e8d5825520ae4ba,4038.0,2
81bbb9261ebed65785310b3ea3733c2e45256bbc91e542ec7db5e2e04ec718f3,705.0,2
1af9b0a5b89a4f998ae412b68a946d6448753baa9968bdb139290789aba686d3,1075.0,2
25e468e50143b536739688c3380afc451f864472032e6bcf5d021ca83934aa51,850.0,2
a2e14ba0f1ba3b2cc6ce858030cf0ddfe8a93dd7963b8de765d92c224da0a258,116.0,2
b4d6060ae8262741f89d77584b7f79bc555fe902deb312f6c15b060830f31461,2051.0,2
9cda53573836aa513c08d7e674a3cc14a24dedd0d034a06e853269f8db996a8a,4651.0,2
12010bdaf35a1d51aa6783933d761af569204ba6a76085fa9abf106e0660e85d,769.0,2
da2d931b0efcb5c0aab88269d15f80ff0786705e013611def04cfec5281af535,104.0,2
66287086c02116c4d1c17f7525a9ef002feee0b0b9e8fcfdc6e637971589b100,106.0,2
c7570b00e032335d8ff345b0e00e012de58e66c970ec0b6d7db4e6a98810a892,441.0,2
bacf0344383f4b9e57f43f215c534e9a745a4bafa900a0d5067c96193162e55e,680.0,2
5d2ae39d2a6f851814fc2ebfd83dc4dbc56320e9172303bcebd90f5fd536976c,1927.0,2
15226cdb41844ec53bf7d05fd3796fcc221b0bfcd657571e7b0ca1623e7fea96,1347.0,2
44c13123d3a1376587a3ee8c9e22a7c4c2a315123488b2fa90606f1bd7abe7be,3826.0,2
b36bcaf9246e2a89b32122e8bf71c6b02d3966e9ecaa3b652e66c5d27c8fa69e,214.0,2
48f1555785879287cae87edd0c3f5b13f8619456e427bad1a504f06ef2a4cf2c,1311.0,2
a694d21764ca52c16fbd5692b8cfaef63d283f501af5bfc4c5c3612a6468721b,210.0,2
c33addbd3d75a8261263049fdda9ad85d993101e1f3dd5ba8b760d4d9204f54c,266.0,2
aab2f89924813fce5b0cec5eb0e2f238d1736b46b95303d7f5e9079d98935e62,1626.0,2
ef0f83310f92f8d0db25e39cc080e9272d8384a2a15be7ea5e7b731a5f2d7afe,1263.0,2
8899009a86e080019351c13cba5101c5d8acc22a7a8a35150119f404a992c69d,3165.0,2
1a726c4223e011310ed15297f698aefc5c0f73bcb32339b3b2557c02574cf798,1102.0,2
3eedf09b8e06dcd579dc4c8757f7c85251fb564e5d05177929c57ce3b0bc25f3,1704.0,2
1cf6a2a5af451bf11c1b6f0060a0ea83d9a1c9adf7d33028641c4779334eeaeb,2106.0,2
d5b423ec89dbab1e5cb662210144e014c8fde7453c52664b29280d1c2f8ded42,1003.0,2
fb7ee4e2efcea7bad9d749c241573eec148ab16b0b8206d77d4194ef2419a8ea,4966.0,2
f2267391955e8198f6961ca182dc5dee6333e2466ead882958a26bb3bc612631,3078.0,2
515edcb3f4bbe203938c6af97fd5892fa475fdd327476f1f993af2b5017d1961,250.0,2
dad4e1315f3f3e8aa460ce908e7fcb6a4d236f93b8bcf3acf13faec029fb50cd,327.0,2
8f43301714e65250a22c3ed8d120a029ef50c371886e72195767bdb10e8f88d2,124.0,2
9969ab4b9bd570fd552903b29dad4f624cfd191270ecf988157c023d13eb1532,2862.0,2
a361d62529ec1cae5adf806b8da178c4520171d345dae9dd467334200f0d794c,129.0,2
f9fcee6aefc7de768ccf5c440e37a510ad61d27ff23fa4a298c4c3f993b5cf0f,1393.0,2
c2e68a6ffe5bfa1b431f76e244161e2600a2bba0e95c60afe5ffb736dcb50ee8,4130.0,2
596133960d04102f6fd7e63a35c94f1131b32f231076697e7fbdd603342ad998,3751.0,2
757c01c4526c1bd3edeb439d38dd92096b5e23a9ceafdf6fe9b4db5d6af972b5,1072.0,2
5d31a46a45f228f6ffc0c7412bcbd439bca48198b1097ae699f4b73ad1bf8255,4358.0,2
8638aada27c2aa4c07ebe755bd14c4d073696c60db2119f181bd995977a756f0,423.0,2
a01bc2f1b58c3d5fa2534f78ac1bf5940b9db6c0d34cb5c8aec295404a4ae3ae,1890.0,2
dac6214eec906c2db1fc5658140ec5313aefe39dce173afa2a0335c49acc86a0,164.0,2
1abb751830ea6eb2f8300f30f8c20a1b106e39c1bbeb94860bb3381a6e5ce383,1037.0,2
23bdb62406424ab74e3b45af30d14fc0c1657148ac5a98fa7e4d9805696fec83,2359.0,2
5b3876ccf92c229ab6f9c2c237ef66ba2608d331c5f18498ea670c5b7a7e5378,1017.0,2
7f2734897741dba7d01465ce95d016d1d677026ca15f106c6415436d30bcc519,403.0,2
10c4558b60e329534b297bd14da6ecb9a7e62e1f6db06a74fa56a65ab6bf636e,1203.0,2
3224732d2f752cd3686580af9647489037273a81dcc3fa6b8eba14160cf69429,1437.0,2
d64514599131fd70781e80146b635c03726fa502bbd3c3c31ef3c57874374744,1620.0,2
70e17ce3853240bdce8e22c69a62bd4f88bfa8183e2ed5658be88460478ae412,1626.0,2
8c722fdf8d4d9f763d355223f9599ceb18c223b366d6f74500922a8a3bc634ea,101.0,2
7bb85043d3323c10b6bba39e90e1593c334dfbef1c20618bc39449979a099239,438.0,2
a19870fbc7b33e2eb45b50bdc9ae1b202ab4fd1be4b56edf75e3937359adc37c,365.0,2
0bb41c6311fe2bfa7bbe77e478ac530157959f77be9608f6ffc6fbfd968665eb,1248.0,2
90633f7dd924b048dc1d89688039331c595d99a4b451f2b7be213d27e8a4839f,1314.0,2
be583e14c9fa17564b5837de584268b4979c795a12170e9365f7ea68fb560b2c,817.0,2
3a1f734540801f4ebddddc7a441f8468a75bdc8fb6b939159054eccec81bba56,882.0,2
93fcbcee9183eeccd8e61d69e6b20ea872f59ed9a57dc40795c5613c67e95d01,1032.0,2
dd3868e4809aa17e5fce008fc66575ee10ab02faf436508abba581aee67f177d,733.0,2
27a4d392ca72e3b18b850214e2d221359ee009f6bb02abfe6418dd7778cddebf,539.0,2
5e9c200a9d9fc5aad90ea6a42b0b6b4dd696070a708a100f0fb1cfe5d12dbf4e,721.0,2
b3f86990b2b11bdecdc1a618ff481be252fc5e2b0b7fb072df3b09f2345ad6c9,1790.0,2
de0d50621061df136678b20597d934013f85f3390db25ecbbad5dd5e48cde701,470.0,2
9856f08fa6850358718d9c901f6b9e13a19600218fab30ff191cbc50bd22dd36,252.0,2
7c2d522e750d4d11080fe8463a4994ac885e1f539db5d86b6ac1afb34f9fcdc1,127.0,2
6c0b6d96ff4f464898550e4b080610ceb34c8adfb04f34e6939e183505a25507,195.0,2
26fb890dd72a663903fc213f06bb0e337d0108fa726f47516f04bf3a9916168a,1446.0,2
541f4fd9eb6080f875a674a4e248ae9e177c6796d2791cea6a45abc78b8f7e2d,1137.0,2
1f409ff7f3e488ce4820be95e3cf425977862159a8b5c4abda0746c93231795d,1584.0,2
ba79daea85787247fad6dc33b38c47728572ebf970cd0bdb63b772f110ec9591,4615.0,2
fae85a70362d414ffe5835ae301a9b8e33d3c84987613fe3a976e887af20f755,4247.0,2
2b8bf782326362b7dca511b43ad8128121c4f0c7427a86f30e4d366fdc1a36ba,2439.0,2
94cb1e4eefa43fcd0c9750821f3eb16149af27ecf271f67fddb25fd437cfe465,145.0,2
8dd33a5efbced53385b920ceaf2c1018cb09e6f6c366221f69277da57345eea5,1547.0,2
1b1d93a9637f9852ab56006425bb0d6b447806e45d9fc2d277152059b0a5cca5,1565.0,2
6e713b17c3ef24c69509e52ee1fb2a0b46e6b141705e25b1912b3817e2eef819,774.0,2
748eda2923348fd7f8528f1c84bf7e4fb56c8624de0730c0ab3169dd487ad916,460.0,2
d878cbe7b84346bbe6becbcae14ea65aa2febd03a0cc18d2ff937fa0832e7af3,241.0,2
72fc63fb7926b9a4c43db706a22d462266fed0643377c45a05003ad534a3fe53,434.0,2
8d2ea641a4997728a82b9f6d395ad9e94cd0d3c48f0f2cade63bb32729615633,2143.0,2
eb5807e6214926878468d6185dfcda0ee27987560582d667086fb09d45747c98,2077.0,2
dd2f4b5bde156bde8d27fb37b40af32c7dbff139e4f8142b2bdfb33d5705b0c3,102.0,2
c69e683ab55c45fba5130f949edab8dca8ce380a313f2fda079cf0cc60f3840e,3152.0,2
495d9fcae49198913ba9948d64fb1317af199b9f35468bdec6fe5ee30edea2bb,4535.0,2
6f792c2aa2f43b2e4cb09820d3598144b80b71683e21e37225374f2fa801c061,4629.0,2
b691089a1e3201a957889bab714f490fd3f8d903e04cc5de94d54b7bfa8056c8,766.0,2
9d1f472e63964bc92b4b3ace44f137a4e9e06dc14bedc63f9bdbef17a740565c,589.0,2
b8e247bd56f307cced7e7b3502c3d01dde4eda710b8e3a60cec5ec35c18c454c,658.0,2
193a1e7c55b2384448be7daec04522f582e0b130e5838f1000ffe41fec5111bb,116.0,2
c1b292f75c86259a9fa6124f50e58ae90f8de15adc8a89f53156efc8c13a5b63,102.0,2
92a4bef3523d6e7967b43fd4372d643383dfa5660f3ef322625009179963e571,2001.0,2
d91e574fdc45db6e36c600e639153ea730757fb18e9b851517b2283970e2a195,278.0,2
d4ec16668cb08524e1fdeadaaee657dceba28c25fab83c9d2ebf0999b7082120,400.0,2
15813b0681e5a80e9ab7b3597bef48c581135510ffa0cf8ce020df7fa1d558ca,1898.0,2
1a9d1b49c76a0962bebdab30b773a06606fb7e2605289606d817017c00e3a2e0,2000.0,2
dc53e4e92e2f445cffa14f1f6b6269e26e46598d4f0f4630d9c37601bf5c9ac2,888.0,2
0dac3685b231a868a1dd72c11abb12226dde93d63dff3769775adafbd2f6bff7,703.0,2
c7bcfa8734e435bf617e3836cec867a73e0bb5e0eda99eef11f3b1f10ec0d8c2,2451.0,2
159ef751c61b5e07443049213a3fd8867f07e3c3de94554f953fef9aff38b442,247.0,2
b3676b097c125e8534e83ee6891685743c6ee54dc99d7d2ea632a495c0aff405,1051.0,2
7a2921c81928da6b8441e7de2f5b4cbf2a4717b8c74c4eb41dc8bb5a53b7b475,1374.0,2
5a4152288eba973f97f5226182d01bf9f9272b258557d6146c21763d53c77222,1069.0,2
c09f94f5cc1bf258fd1bfa3feb584a7ab140e87c34d229d69ab289972628b501,2878.0,2
5cf46c94e98a1fa7c9d4bb0579a43e30743f121f776799509258e6bb405c58a9,600.0,2
8adfb320989ec8cf6f3e0cf4ef5a570e7f70e0d564b25b64cd58bb0a46af7d1f,1195.0,2
e4183bd6b06dd4614208396359baf60e68d0708ce0f23c6e0cc762fa287ecd61,810.0,2
a59c2de0d179552946ea0704356568c85b5ed227ab0e9ba13c8b7cd2f4db81ca,1229.0,2
623bab07f9c99abc7dcae6f6422ccfc7231bc237241a19a36a6feeaecfbd5639,1653.0,2
9f0cad5435b86bdf14b97eaf81b779efbd4b4ccfa80353db01809322478b1c9c,1538.0,2
9a81114ab855a131526f7a725b0ae52c6b23bc9db2875c22329950fb200330e1,1505.0,2
e94f08c8bd55fec3f528795709e5c4a3403efa47224b518e091d03acc69a83a3,1053.0,2
ccb12a6e6e624e600eda37defa34dd0977f0ac235a35822d68e48a5fd124bf17,1098.0,2
ce21e2fa31f4b3ca6e2008bf367959da1963110df21ade7b5bf4524e551b203e,994.0,2
d98de6f2e5ec330e79871ccfc194b7ba3b38d2a62c67ce8460c2ab70f7daa63d,1430.0,2
917efc74d916ad26374dabb6b28515d6d4e32f686adaa3466d489e27a4775ec6,1125.0,2
142d5474ef03b70414b5e34775b9d1500d5557f729c90c437051023d78281cd0,1137.0,2
d46f7d833a904fee3ac32714f69cf103867015478a0095876eb12650bfc275f7,1583.0,2
bb0fb57ccfd7b74ca8b6f8bb6a463ff4d08e78610aaf22c37a7cee49fdf14672,1364.0,2
3b63c720bcee2e9c0a7c741581d367414d6a93572b65d79bbf60e3d07f77488b,1220.0,2
a78c78b8df6acc03af8a3301a50b21e7576e9a34ac0255c7e69fd73a1841ee95,1317.0,2
a60733a32c614b23a8ff10b7de93e2b39b59506b5305483ee603bf7e44d6a168,1115.0,2
e90bea0c8ae2fd716ae197c2264553799932e9695e96e94f616752c753e8422c,1532.0,2
e24499adbad381bfe06ff96b7f172a534b9ef635d7616fe6c022c70f799fce13,1514.0,2
e0fa439e9dee9cc507db5b2bbdd37a0cdb1a6f521c2a6867d8c9d8a2a73fc716,1776.0,2
b9a13881c40a5b2360b429067996837bc275959d9d208a0700834f58e33b31e4,1989.0,2
693213895c85ac50bb8f5406547891dc01766ec1ac96e6f433f69b7c1cd4d5dc,296.0,2
7e8da032400eccc9ef9ffadb4cb70f190197715836ca86be42b369d4aa804c96,456.0,2
8e98c07d7ec77b1d52a1ccee78ce5d2b0b08e900198a4ac8758c15443ae46b9f,165.0,2
c95f1ea1575fac76a40a89260ba6c05a388d554c98fd88d25352f9b695ee7bca,155.0,2
e57d5f734cb575a20e67a038d31429f60424c3886c37ce657202d28e5d61043e,115.0,2
74af985cfeaa867ee507b09a0c0578b601b86633962f7e4f8726e08bd9cf776c,149.0,2
f2593a7cf6722b8b3a23b87a81e2cee090c93e7d2229269c169f825ae1d5e8d3,580.0,2
3cbf8bd744dd58209a5182897391b8b03881be42904506f70fb5304fc22e255d,168.0,2
ab28a9d7ad610665f608a69c7eb55a8597e248579bbf9bc39272376747b521a7,563.0,2
0649bfd2506ebed03dbb2c0a5659fcaa9eb6e063adc8b036816e6698db76ad94,500.0,2
f3fe80aee2a643b57bf041cb86c1460dabf865ca2d1e9dadc370a12c3ac872af,704.0,2
db029918f7e87e32bb0e893cb41dce10f7ef0fd8dd443067f6dfee39d694b03c,808.0,2
aa0dfd91256e3cf8fd4c349d7208b2a4736a3e8839ed8995fd9cc700c54fb4b4,1332.0,2
5e0986c6e79682999deeb1ea0625275d46dfc1300f70336b14de422519113b13,1310.0,2
612ad852190738aa55397f09b9dd28055eb752f432cbb44cec0fa8d5057f1d31,322.0,2
25deb2d8fac8d1e12efb0f7375f93363d10577e80b63868a611c6ed726fac11c,426.0,2
5abab129fe14a7e87875bbda7035f869e3839786ce191444e84b4132b7a0762d,424.0,2
c9163d3eb52ae24de57a2004219f365f8c446640eea6781981e398e6f7ac24a1,114.0,2
bf68f2ebf0b580d6b741f0f55ab2a2cbdc9e177f148d5303678aac9e72811cda,141.0,2
95f03a0c451f2fb33a2d2974b132398eb41e179b6870e55a7b2a1cfd7d903b01,2048.0,2
3a6ae6ead1ac917693b1e03f4fc08e54b97d1dec65a737df2c530425432542bb,4539.0,2
d8061cd99a57dfd0651687d79160c9c4d0e3c8f434e7459fb337da358d0f25fc,124.0,2
b5591de5293b9567e54acccbb2419d58a42a9025b1dda5235174b5222caf2c14,148.0,2
be19572a4cd0d9d36db645850edaf6ea8e7646938f642002b4a2206745f387c6,1976.0,2
a80135c9367ad6ac513e9c9089e2b5f8282da70175164e9bd9246054997c5b4d,688.0,2
29da8f345f7e85701ad1e4ea31589563a7b2e5dfe82ed699b22132f651ac6d5c,139.0,2
16c05997780144cf35d8e830af6c3ab877a3c323e1b9db22581c18bddc032ecb,132.0,2
8c3329c43eba72a7fcc37876d5c3bd4833418da49fd3fa3f53c2a39a247b3638,1915.0,2
7e3580fab00fa744a3eeb4642ef7f7a9231bc8feb15f21df6af669a6ff9acf5d,816.0,2
876f572fbfa83d0888421ad6f29180e3ba946b920e6f62849f7f88be4e5b7674,368.0,2
b62ca6d86914ab9e52fd28289cb0d100aaf74a81fb68685c1d6a483ce6509390,344.0,2
4448bbc7e12e4863e86e0024c26205fbe43d228204f7fd1bc10266d5fce9cf7e,3286.0,2
8f71822b50f9c12789605ba61d7c5cb72688b93f7105758bb20cb09be3b92c71,635.0,2
328c8c6f9ca9beaaefdac91470ac7cdb50bd83dc1d94527214bc7d6867a2bf6f,2710.0,2
004ea77f0f282cf703ae2d668003f06a957588035940d076373fb62e32ced409,2280.0,2
6b8a4b25a2179534cc06a0bca4b426cea94407a37b3b6222396ddbdf7b8bf2dc,443.0,2
12aa6abb35011751d4b6a0d259357f4f0fda23a72e61eb3555709ae118aee7aa,127.0,2
f13d89267399e032c6439024a5eb7597ac7278b8da7e06032270b056b3abd960,107.0,2
12da8ac0ad2e98fc537f8efdbdce475a2c5e43383aa7fe7198851092d9307530,312.0,2
27ab473ea0493b4302846797de63dff5872a6a691a57900a4b850f590fefe9f0,361.0,2
7e89ce553337d9d842990c84717c4afccadd41eceecd73c0d3df9d8c752d65b9,1076.0,2
490aa3b951d70eaa2dd5b6b071801c965750f8ad599f42b8de3f464f9e33de1f,366.0,2
00d489161f7761ddde37960e2b0958c33d5fae7958bbb42fd8f60e30046ab666,2969.0,2
66e768844a0753594a51079267794d7b4944f252c72cc2f7bbe910766a2350fa,1322.0,2
bde9b55021b9e87ac6c8b59bc27bca37d55ab7ddc3abee7d7262b2760d602ee3,130.0,2
a551e69482eadfc6a9f4476f1bb8b7b96b23313cbf907e228aa3edc0f75ceac9,1400.0,2
7a33715729776366b483c816729508b36c0af6083e08a51e0d341893b4a6b743,3904.0,2
998406019d8f6a045c41d42458282ba47a8cdeb2e7538953ea5f97f0dda5e76d,596.0,2
a87853c6592c94dbdbf5affc4417a4143cc49768abc7c64a7b18a6ed19e9374d,211.0,2
99fd3739e5e7624069afb19107095ad43beddb523cf19c93a7a77366dece5026,335.0,2
4c3166e397f1845e5af7bf76647c391624c6a88b631dcc1a3ee0f500c38edc31,2952.0,2
76a6ef3c8c3fd7e0d09cc3a58dc81f4a5924de144f41d472cc08ccc120493f05,402.0,2
2e9e4ef7cb13f64302751414f898925e89c08097699d186463679cc48887a339,535.0,2
ef9322e325a7869cf52695ac2b5a11404e5aa0a5e4b14d924cc2815a56e4dfa8,1545.0,2
451bfe3e5d507f0926dee230a169b9858832b8952cb707e8ad1790e8a16b047f,466.0,2
b931ffe5401e508a436376f83e9d5cb76c60ee411eaeda0bab462db07804b87c,391.0,2
64db2f57b501ccc1bbdcdacaa7aac661c5839b26a1e71d4f05ed5cc50596dbaa,548.0,2
fa0ebdcc785890acb489ecdd939d46d1e6c692b4f5c696dcabbd36020f21d118,852.0,2
1ee9bcec62e068684ddc16bea179eda020d1883ec963d123ba0703f841dde852,862.0,2
9b0b02ab12a6e5d54f8e50c8b364e1b6d21726c5308f6f761f1d4655361e7b8b,1012.0,2
8fa0e2387b27040e0317dd3ee1c7aafec47da3a2e682c602a3eff3566623b9df,1158.0,2
922ee49c51f1923155364b7310093dee527c6e0f4a8ebeb2664404de0d15abf6,1746.0,2
beaec1d7677b4699c05490bb9a41530db8d7bd403c823d4a56273b6f6fdeeb74,274.0,2
05f593fdade3eab1bf186f2991a77137888fb0a4668e724f977c07bac3adeefb,320.0,2
a94347f7a9002c457b4c82f1310445f4723263746c789f9c18640a4ee727a92e,994.0,2
935103202a8fa94ce9e6f6cc433c0893e5b3220c8855d392d00b187ece96d84b,148.0,2
ed785969c0ad95144374d97fee8c5c401d9270634641069ef46e86a2cb881a24,108.0,2
b9f6d9317bfe646c476ddde959213b85106a6726d4172a0d42156966ee3e3647,257.0,2
99df827f92bbfcb17d0978dc542a6a8290ba0e6148988ac6b99184da91b1184e,1050.0,2
5e671d2e1bb2d62095e78f853869288aa5955ae9a59009dced23e613909d2cfd,186.0,2
247a93ad8649b5d3afdf88186da5b6b40d363a3311189750a812e76dfd79a33c,1092.0,2
3dc8b6e51358a67929d92abb6df3345a354e2505c3702f962f7f4db364346443,1038.0,2
1a9ec77f8a33a7e30cc0fcce2db441a72cd05d6244ee83669a978bed1943a1c9,570.0,2
32cab944ea8affd0f04eba4ea739e513029315b73d6a757a3ad782d10941e86c,111.0,2
dc44087217878b7f5b4e40b15543a65521897ff16332d629048ad0969e7cfc5a,1491.0,2
747e75baa7579bb8ae756b6c1c1ce5b01d47db4f16d9375aa774392b1598972b,1205.0,2
dc2742e5b97f293d56aa6fda47780fcfbc0e6974755a45fa2cc58e64c406bbfe,907.0,2
2b9089e81d2db1226bcbf731deb3a386c40972b7b4dc992bd357b4ade5ea5c99,694.0,2
1cf041d936a59b422b1eef664021e4a29c1ae5a2b30fe3c5925a66d08a13b1e6,3184.0,2
c699228720d33d350840e3b5fb224cc039966ff40547e808c29e5c34c8ddf7e3,1364.0,2
876068ea613894aa37e7c3b994f78d0dffaf978cc2674fcaf0259fe4bfc488f0,781.0,2
fecdb7fbaf22350757fb0004f5c9a020106fc027ceee0d48d17fc196a1111c84,1569.0,2
5b9c9d1a0f3aff1edb3601cc1554a10673dd3b59699005d8fc24c8adaac037d5,1423.0,2
69e89b8b22c47122e74832a756eefb657ca39a0742202b35d74db886dffe9a25,1398.0,2
caf6f3b99e9342681e2d6f07bbcfb2a3c4a1149e7bfbc342cdbc0380e594ce42,1235.0,2
bd6bb99fe63a5c6e801d249895761b1ad41ffa3b951c33b1ffb2a923e4861c31,995.0,2
551a66276ed9d9df849c0e0289092302cf0e87488b09cebd77e47bc748709023,1493.0,2
1ca2b71d223a169052861a25a23463bf724eb568ab9196bb7897d50febbf1248,1213.0,2
d8e50e1b09f83e13a65c32ff57b83d841bee87731ac7b3bcf48f910c69eb068e,842.0,2
03ac397366552e1004c11aa730b3c0b37c62ea7ca6cf0c0c30614024f0cac50a,743.0,2
8d82e30b71aa37de4f3b03198a7c434d27bec2659631063c9c5faf48470b6d48,1039.0,2
fcb615448ec944bd650b37abcd9f2db72066f8daa6105171e8aef043313b7c4f,1404.0,2
6797cfdd243338218c6bba8c56d266ef146c20b292758522e2ff6841893f4b3c,1219.0,2
13ea9f8b646c800dceb648ff61b381bdc16e2b6fd0d2eac8425a87d6e7ae3739,1209.0,2
b3f7718324fa44e3101308c17e6bd20add05c0bbc016134362600e2c94d66b4f,908.0,2
73c0a6e6aae0fb92dd5dc6ed45767f0423c3d793c1643388498a0d15893a13fb,1360.0,2
ce148dbdacf4ddf090e06b8e33324e1a9048d61d54023b3272a477e80984e4fe,1273.0,2
3da07209e17025717d81ad3afdef5fb050512c9e1d1a06cd20d3674d36809b46,1032.0,2
0617b7e82f4eed0aacc2e9f19d986d3a1a9286fb82d7e025d6e8e7e4ff21ab81,4133.0,2
276dbb122658250410d46c8ac0e1b0c7b2f796a631015c84c7f9e49702a997f1,1335.0,2
08bf4f9a651d63c7d0b1ee9b7cb13539b78e6b77aea6280e461179151009b46b,1414.0,2
f92a8dc0cc18fcaa10a9b21986fbfbafc7e40886fafb38a12f422caa2dea1624,1001.0,2
622eb1ef39d0fe426a476bf9327b6422dd8cfa0e583e7056a718b625f9c2718f,805.0,2
bb93e9c0d70ff29af6f071284cca0e058c520181a15b8f5ad0540626158e436e,1107.0,2
8cfc100185b8ecf50466d7615d1608b00ad998665f4aa07fbf3cd02c188b4243,1031.0,2
3155dbe20252d509a773e348ad725721cb682952a7a0443c30bcb5de7111db5b,1375.0,2
dbc9cb7298e6ee075e112d011f6befa209ec6ce54cda01892174dd3ee0b57a80,1220.0,2
39edeca4ba792242cf77caeb81a83134f219f54d106b12912cd06c930b610db8,977.0,2
997b1aac782fa3f36cff0fcc906500f5f390bfcc595691fd8fb19c3150495196,424.0,2
141129e74a8173ebd1bff797bdb3cc8441c85d36d5b14601f0eedebaf427e748,2664.0,2
a910e9d8ed6bc2c946211d93d24d5247a620e24b4a74243948abecd9435a7320,2626.0,2
c1ec556b058dac980bc4f8614c332de96bd66ab688810b09dac38d59b0c5a058,1807.0,2
c1255592b23e7a98e9b3ef0a3ec89e10c2eccd902e3dc11542dec803347741e3,2500.0,2
f5880fc62c0dfd91f3039254f70157cd243364a7c347571534f22f873ac4f703,2407.0,2
